sale_price,size,Address,Cities,Postal.Code,State
"$275,000 ","3bd2ba1,388 sqft (on 0.68 acres)",110 Rocky Road Dr, Asheville,28806, NC
"$1,999,999 ","6bd8ba5,829 sqft (on 2.25 acres)",105 Wandering Oaks Way, Asheville,28805, NC
"$375,000 ","3bd2ba1,675 sqft (on 0.48 acres)",75 Raleigh Rd, Asheville,28803, NC
"$451,000 ","3bd4ba2,380 sqft (on 0.34 acres)",106 Smith Graveyard Rd, Asheville,28806, NC
"$230,000 ",,99999 Bob Barnwell Rd, Asheville,28803, NC
"$875,000 ","2bd3ba1,756 sqft",21 Haywood St, Asheville,28801, NC
"$150,000 ",,99999 Stewart St, Asheville,28806, NC
"$425,000 ",3bd1ba900 sqft,25 Edgehill Ave, Asheville,28801, NC
"$375,000 ","3bd2ba1,430 sqft (on 0.31 acres)",120 Pinecroft Rd, Asheville,28804, NC
"$650,000 ",,Cedar Hill Dr, Asheville,28803, NC
"$439,000 ",,430 Pearson Dr, Asheville,28801, NC
"$225,000 ",,755 Old Brevard Rd, Asheville,28806, NC
"$450,000 ",1bd1ba556 sqft,145 Biltmore Ave, Asheville,28801, NC
"$499,000 ","3bd3ba1,962 sqft",141 Louisiana Ave, Asheville,28806, NC
"$1,995,000 ","4bd3ba2,797 sqft",411 Charlotte St, Asheville,28801, NC
"$469,000 ","2bd2ba1,012 sqft",406 Bowling Park Rd, Asheville,28803, NC
"$179,000 ",,128 Riverbend Forest Dr, Asheville,28805, NC
"$199,111 ",,99999 Bassett Rd, Asheville,28804, NC
"$1,250,000 ","6bd6ba3,481 sqft (on 1.92 acres)",311 Vanderbilt Rd, Asheville,28803, NC
"$1,325,000 ","4bd5ba4,224 sqft (on 1.24 acres)",211 S Plains Dr, Asheville,28803, NC
"$585,000 ","3bd3ba1,737 sqft",20 Loblolly Ln, Asheville,28803, NC
"$585,000 ","3bd3ba1,693 sqft",22 Loblolly Ln, Asheville,28803, NC
"$175,000 ",,56 Boulder Creek Way, Asheville,28805, NC
"$429,000 ","2bd1ba1,231 sqft",203 Brevard Rd, Asheville,28806, NC
"$549,000 ","3bd3ba3,213 sqft (on 1.22 acres)",132 Royal Pines Dr, Arden,28704, NC
"$4,250,000 ","3bd5ba3,751 sqft (on 2.70 acres)",65 Kalmia Dr, Asheville,28804, NC
"$175,000 ",,99999 Stockbridge Pl, Asheville,28805, NC
"$95,000 ",,99999 W Oakview Rd, Asheville,28806, NC
"$270,000 ",1bd1ba702 sqft (on 0.27 acres),14 Jeffress Ave, Asheville,28803, NC
"$421,990 ","4bd3ba1,995 sqft (on 0.34 acres)",757 Fountain Park Blvd, Asheville,28806, NC
"$286,000 ",,27 Majestic Oak Cir, Asheville,28805, NC
"$1,299,000 ","3bd3ba2,021 sqft (on 0.30 acres)",12 Crossvine Aly, Asheville,28804, NC
"$599,000 ","4bd3ba2,436 sqft (on 0.27 acres)",29 Wyntree Dr, Asheville,28803, NC
"$625,000 ","5bd2ba2,740 sqft (on 0.31 acres)",232 Bear Creek Rd, Asheville,28806, NC
"$398,000 ",2bd1ba554 sqft,3 N Delano Rd, Asheville,28805, NC
"$400,000 ",,52 Trail Top Dr, Asheville,28805, NC
"$385,000 ","3bd1ba1,298 sqft (on 0.25 acres)",53 Merion Dr, Asheville,28806, NC
"$530,000 ","3bd3ba2,337 sqft (on 0.35 acres)",17 Drake St, Asheville,28806, NC
"$1,725,000 ","5bd3ba4,461 sqft (on 2.10 acres)",122 Overlook Rd, Asheville,28803, NC
"$665,000 ","4bd2ba2,352 sqft (on 0.43 acres)",13 Oakwilde Dr, Asheville,28803, NC
"$565,000 ","3bd2ba2,220 sqft (on 0.67 acres)",39 Cedar Mountain Rd, Asheville,28803, NC
"$419,990 ","4bd3ba1,995 sqft",765 Fountain Park Blvd, Asheville,28806, NC
"$125,000 ",,59 Shelburne Woods Dr, Asheville,28806, NC
"$940,000 ","3bd3ba3,818 sqft",64 Stony Rdg, Asheville,28804, NC
"$500,000 ",,579 Elk Mountain Scenic Hwy, Asheville,28804, NC
"$1,525,000 ","4bd5ba4,126 sqft (on 0.31 acres)",3 Fairmont Rd, Asheville,28804, NC
"$370,000 ","2bd1ba1,057 sqft",23 Jarrett St, Asheville,28806, NC
"$459,000 ",2bd2ba996 sqft,34 New Jersey Ave, Asheville,28806, NC
"$375,000 ","3bd2ba1,776 sqft",540 Crowfields Ln, Asheville,28803, NC
"$809,500 ","4bd4ba2,105 sqft",18 Macallan Ln, Asheville,28805, NC
"$430,000 ","3bd2ba1,571 sqft (on 0.42 acres)",65 Overlook Rd, Asheville,28803, NC
"$409,000 ","3bd2ba1,456 sqft (on 0.36 acres)",15 W Baird Mountain Rd, Asheville,28804, NC
"$664,000 ","2bd1ba2,400 sqft (on 0.63 acres)",957 Riverside Dr, Asheville,28804, NC
"$3,400,000 ","4bd4ba3,481 sqft (on 4.30 acres)",251 Serenity Ridge Trl, Asheville,28804, NC
"$259,500 ",2bd1ba750 sqft,115 Mimosa Dr, Asheville,28806, NC
"$866,775 ","4bd4ba3,562 sqft (on 0.62 acres)",33 Patton Pl, Asheville,28805, NC
"$750,000 ","2bd2ba1,250 sqft (on 1.72 acres)",124 Rock Hill Rd, Asheville,28803, NC
"$110,000 ",,197 Starling Pass, Asheville,28804, NC
"$549,900 ","4bd3ba1,855 sqft",15 Concord Pl, Asheville,28803, NC
"$320,000 ","3bd2ba2,160 sqft (on 0.71 acres)",29 Shope Creek Estates Dr, Asheville,28805, NC
"$365,000 ",1bd1ba697 sqft,18 Brook St, Asheville,28803, NC
"$725,000 ","4bd4ba3,158 sqft (on 0.65 acres)",17 Laurel Summit Dr, Asheville,28803, NC
"$1,950,000 ","5bd6ba5,978 sqft (on 0.52 acres)",598 Old Toll Rd, Asheville,28804, NC
"$1,250,000 ","4bd4ba2,619 sqft (on 0.82 acres)",17 Faulkner Ave, Asheville,28805, NC
"$75,000 ",,92 Chimney Crest Dr, Asheville,28806, NC
"$1,350,000 ","4bd4ba3,343 sqft (on 0.48 acres)",200 Cherokee Rd, Asheville,28804, NC
"$50,000 ",,Elkwood Ave, Asheville,28804, NC
"$699,900 ","3bd3ba1,595 sqft",6 Reynolds Rd, Asheville,28806, NC
"$599,000 ","3bd1ba1,591 sqft (on 1.65 acres)",15 Woodbine Rd, Asheville,28804, NC
"$2,200,000 ","3bd3ba3,069 sqft (on 0.76 acres)",85 Emerald Necklace Dr, Asheville,28803, NC
"$279,000 ",2bd1ba780 sqft,2135 Hendersonville Rd, Arden,28704, NC
"$750,000 ",,38 Flourish Farm Ln, Asheville,28806, NC
"$528,000 ","3bd2ba2,015 sqft (on 0.34 acres)",28 Independence Blvd, Asheville,28805, NC
"$625,000 ","Studio2,604 sqft (on 4.36 acres)",11 Hazelnut Dr, Asheville,28806, NC
"$809,500 ","4bd4ba2,105 sqft",20 Macallan Ln, Asheville,28805, NC
"$760,000 ","2bd3ba2,240 sqft",2400 Timber Pl, Asheville,28804, NC
"$1,199,000 ","3bd4ba3,776 sqft (on 0.79 acres)",126 Galloway Dr, Asheville,28803, NC
"$3,500,000 ",,32 Hounds Ear Dr, Asheville,28806, NC
"$452,000 ",,493 Kimberly Ave, Asheville,28804, NC
"$419,400 ","5bd3ba2,949 sqft (on 0.75 acres)",70 Unaka Ave, Asheville,28803, NC
"$89,900 ",,24 Starling Pass, Asheville,28804, NC
"$385,000 ",,12 Parkland Grv, Asheville,28805, NC
"$279,900 ",,Pisgah view Rd, Asheville,28806, NC
"$355,000 ","2bd2ba1,166 sqft",51 Ben Lippen Rd, Asheville,28806, NC
"$539,000 ","3bd2ba1,790 sqft (on 0.40 acres)",37 Pine Spring Dr, Asheville,28805, NC
"$285,000 ",,9 Vincennes Ct, Asheville,28804, NC
"$315,000 ","2bd1ba1,209 sqft (on 0.74 acres)",86 20th St, Asheville,28806, NC
"$545,000 ","5bd4ba2,331 sqft",215 E Oakview Rd, Asheville,28806, NC
"$1,000,000 ","3bd3ba2,400 sqft (on 5.19 acres)",330 Gorman Bridge Rd, Asheville,28806, NC
"$600,000 ",2bd3ba,24 Cuddly Rd, Asheville,28805, NC
"$2,150,000 ","4bd4ba3,538 sqft",53 Macon Ave, Asheville,28801, NC
"$950,000 ","3bd5ba4,114 sqft (on 2.55 acres)",289 Independence Blvd, Asheville,28805, NC
"$165,000 ",,Grandiflora Path, Asheville,28803, NC
"$550,000 ","4bd2ba2,232 sqft",6 Vineyard Pl, Asheville City,28804, NC
"$445,000 ","2bd1ba1,057 sqft (on 0.30 acres)",2 Newbern Ave, Asheville,28803, NC
"$380,000 ",1bd1ba762 sqft,230 Bowling Park Rd, Asheville,28803, NC
"$550,000 ","4bd4ba2,600 sqft (on 0.66 acres)",6 Echo Ln, Asheville,28806, NC
"$399,990 ",,99999 Mill Rd, Asheville,28805, NC
"$269,000 ","3bd2ba1,312 sqft (on 0.28 acres)",3 Cole St, Asheville,28803, NC
"$295,000 ","3bd2ba1,370 sqft (on 0.28 acres)",208 London Rd, Asheville,28803, NC
"$797,000 ","3bd3ba2,063 sqft (on 0.89 acres)",114 Daybreak Ln, Asheville,28805, NC
"$1,390,000 ","6bd7ba5,909 sqft (on 0.88 acres)",7 Oxford Ct, Asheville,28804, NC
"$525,000 ",,99999 Lynn Cove Rd, Asheville,28804, NC
"$406,648 ","3bd3ba1,366 sqft",233 Rockrose Ct, Asheville,28803, NC
"$393,740 ","3bd3ba1,382 sqft",241 Rockrose Ct, Asheville,28803, NC
"$405,020 ","3bd3ba1,630 sqft",237 Rockrose Ct, Asheville,28803, NC
"$325,000 ",,140 Upperfell Ct, Asheville,28803, NC
"$3,900,000 ","5bd8ba9,481 sqft (on 3.20 acres)",99 Crestridge Dr, Asheville,28803, NC
"$230,000 ",,146 Summit Tower Cir, Asheville,28804, NC
"$795,000 ","3bd2ba1,392 sqft (on 3.79 acres)",15 Keenan Rd, Asheville,28805, NC
"$790,000 ","3bd3ba2,632 sqft",62 Chimney Crest Dr, Asheville,28806, NC
"$587,000 ",,999 Woodhaven Rd, Asheville,28805, NC
"$700,000 ",,243 Ramble Way, Asheville,28803, NC
"$725,000 ",,251 Ramble Way, Asheville,28803, NC
"$585,000 ",,227 Ramble Way, Asheville,28803, NC
"$625,000 ",,232 Ramble Way, Asheville,28803, NC
"$485,000 ",,320 Bell Isle Way, Asheville,28803, NC
"$510,000 ",,348 Bell Isle Way, Asheville,28803, NC
"$495,000 ",,312 Bell Isle Way, Asheville,28803, NC
"$520,000 ",,333 Bell Isle Way, Asheville,28803, NC
"$450,000 ","3bd3ba2,792 sqft",460 Crowfields Dr, Asheville,28803, NC
"$299,000 ","3bd2ba1,594 sqft (on 0.32 acres)",115 Hanover St, Asheville,28806, NC
"$1,575,000 ","4bd5ba3,457 sqft (on 1.15 acres)",4 Fairway Pl, Asheville,28803, NC
"$2,995,000 ","4bd6ba7,828 sqft (on 1.67 acres)",8 Hemlock Rd, Asheville,28803, NC
"$1,600,000 ","4bd3ba3,817 sqft (on 1.08 acres)",15 Bent Tree Rd, Asheville,28804, NC
"$425,000 ",1bd1ba633 sqft,12 S Lexington Ave, Asheville,28801, NC
"$385,000 ",,214 Robinhood Rd, Asheville,28804, NC
"$1,100,000 ","4bd4ba3,052 sqft",138 S French Broad Ave, Asheville,28801, NC
"$359,000 ","3bd3ba1,350 sqft",22 Westmore Dr, Asheville,28806, NC
"$145,000 ",,99999 Mercy Ridge Rd, Asheville,28804, NC
"$2,700,000 ","11bd12ba6,427 sqft (on 0.60 acres)",46 Cumberland Cir, Asheville,28801, NC
"$619,900 ","3bd3ba1,640 sqft",12 Tahkieostie Trl, Asheville,28806, NC
"$3,495,000 ","5bd7ba7,438 sqft (on 1.11 acres)",32 Ramble Way, Asheville,28803, NC
"$540,000 ",,99999 N Bear Creek Rd, Asheville,28806, NC
"$225,000 ",,99999 Merrills Chase Rd, Asheville,28803, NC
"$1,250,000 ","3bd4ba2,645 sqft (on 1.52 acres)",600 Old Toll Rd, Asheville,28804, NC
"$435,000 ","3bd3ba1,773 sqft",305 Piney Mountain Dr, Asheville,28805, NC
"$316,000 ",,7 Magnolia View Trl, Asheville,28804, NC
"$720,000 ","4bd4ba2,061 sqft",111 White Ash Dr E, Asheville,28803, NC
"$275,000 ",,99999-2 Browntown Rd, Asheville,28803, NC
"$1,750,000 ","8bd6ba5,348 sqft (on 3.19 acres)",103 Weaverville Rd, Asheville,28804, NC
"$349,000 ",,99999 Stonecrest Dr, Asheville,28803, NC
"$349,000 ",,99999 Stonecrest Dr, Asheville,28803, NC
"$1,399,500 ","4bd4ba3,565 sqft (on 0.31 acres)",42 Chimney Crest Dr, Asheville,28806, NC
"$224,900 ",1bd1ba336 sqft,26 Broadview Ave, Asheville,28803, NC
"$195,000 ",,99999 Pinners Cove Rd, Asheville,28803, NC
"$165,000 ",,44 Giffords Ln, Asheville,28803, NC
"$250,000 ",,99999 Edgar St, Asheville,28806, NC
"$150,000 ",,9999 Starnes Cove Rd, Asheville,28806, NC
"$545,355 ","3bd3ba1,904 sqft",50 Mayday St, Asheville,28806, NC
"$319,000 ","2bd2ba1,195 sqft",206 Abbey Cir, Asheville,28805, NC
"$829,900 ","2bd2ba1,909 sqft",21 Battery Park Ave, Asheville,28801, NC
"$439,890 ","4bd3ba1,995 sqft",46 Hamrick Dr, Candler,28715, NC
"$420,000 ","3bd2ba1,248 sqft",4 Overlook Pl, Asheville,28803, NC
"$420,000 ","3bd2ba1,248 sqft",8 Overlook Pl, Asheville,28803, NC
"$420,000 ","3bd2ba1,248 sqft",14 Overlook Pl, Asheville,28803, NC
"$420,000 ","3bd2ba1,248 sqft (on 0.29 acres)",105 Round Table Trl, Asheville,28803, NC
"$480,000 ","4bd3ba2,496 sqft",10 Overlook Pl, Asheville,28803, NC
"$420,000 ","3bd2ba1,248 sqft (on 0.29 acres)",109 Round Table Trl, Asheville,28803, NC
"$2,199,000 ","4bd4ba4,568 sqft (on 6.39 acres)",112 Big Spring Dr, Asheville,28804, NC
"$457,900 ","3bd3ba1,528 sqft",16 Cane St, Asheville,28806, NC
"$300,000 ","3bd1ba1,218 sqft (on 1.11 acres)",20 Kenwood St, Asheville,28806, NC
"$399,900 ",,50 Emerald Necklace Dr, Asheville,28803, NC
"$664,900 ","4bd4ba3,119 sqft (on 0.54 acres)",7 Glen Cable Rd, Asheville,28805, NC
"$625,000 ",,32 Mirehouse Run, Asheville,28803, NC
"$159,000 ",,133 Riverbend Forest Dr, Asheville,28805, NC
"$440,000 ",,86 Bartrams Walk Dr, Asheville,28804, NC
"$265,000 ","2bd1ba1,029 sqft",2 Oteen Park Pl, Asheville,28805, NC
"$2,848,000 ","4bd6ba4,552 sqft (on 0.45 acres)",236 Kelmscott Ln, Asheville,28803, NC
"$1,150,000 ",1bd1ba614 sqft (on 4.30 acres),225 Emma Rd, Asheville,28806, NC
"$2,995,000 ","4bd4ba5,240 sqft (on 2.01 acres)",418 Coopers Hawk Dr, Asheville,28803, NC
"$388,730 ","3bd3ba1,329 sqft",245 Rockrose Ct, Asheville,28803, NC
"$114,000 ",,25 Acadia Dr, Asheville,28806, NC
"$660,000 ",,811 Elk Mountain Scenic Hwy, Asheville,28804, NC
"$500,000 ",1bd1ba660 sqft (on 1.03 acres),8 Bee Hive Ln, Asheville,28803, NC
"$119,000 ",,326 Emma Rd, Asheville,28806, NC
"$334,900 ","4bd3ba1,598 sqft",78 Hanover St, Asheville,28806, NC
"$9,995,000 ",,99999 Mariposa Way, Asheville,28806, NC
"$995,000 ","3bd1ba1,482 sqft (on 1 acre)",342 Short Michigan Ave, Asheville,28806, NC
"$115,000 ",,31 Bent Branch Ln, Asheville,28804, NC
"$690,000 ","4bd3ba2,478 sqft",184 Aurora Dr, Asheville,28805, NC
"$625,000 ",,99999 Dingle Creek Ln, Asheville,28803, NC
"$475,000 ","4bd2ba1,500 sqft",59 Branning St, Asheville,28806, NC
"$585,000 ","4bd2ba1,500 sqft (on 0.25 acres)",59 & 61 Branning St, Asheville,28806, NC
"$99,900 ",,35 Alta Citta Ln, Asheville,28804, NC
"$105,000 ",,34 & 40 Wind Stone Dr, Asheville,28804, NC
"$949,500 ",,76 Villa Nova Dr, Asheville,28804, NC
"$2,125,000 ",,99999 Goodman Rd, Asheville,28804, NC
"$425,000 ","2bd2ba2,034 sqft (on 1.25 acres)",22 Spreading Oak Ln, Asheville,28806, NC
"$425,000 ","2bd3ba1,344 sqft (on 0.32 acres)",8 Deanwood Cir, Asheville,28803, NC
"$450,000 ","3bd3ba1,400 sqft",10 Chapel Park Rd, Asheville,28803, NC
"$360,000 ",,Edgewood Rd, Asheville,28804, NC
"$365,000 ",,158 Upperfell Ct, Asheville,28803, NC
"$365,000 ",,158 Upperfell Ct, Asheville,28803, NC
"$600,000 ","3bd3ba2,675 sqft (on 0.58 acres)",134 Eastmoor Dr, Asheville,28805, NC
"$170,500 ",,99999 Acadia Dr, Asheville,28806, NC
"$99,000 ",,41 Verde Dr, Asheville,28806, NC
"$160,000 ",,88 Village Pointe Ln, Asheville,28803, NC
"$1,695,000 ",,89 White Oak Gap Rd, Asheville,28803, NC
"$105,000 ",,7 Bent Branch Ln, Asheville,28804, NC
"$690,000 ",,99999 Racquet Club Rd, Asheville,28803, NC
"$250,000 ",,58 Flora Rose Trl, Asheville,28803, NC
"$549,000 ",,735 Olivette Rd, Asheville,28804, NC
"$255,000 ",,523 Wilma Dykeman Trl, Asheville,28804, NC
"$125,000 ",,99999 Highland Grove Rd, Asheville,28806, NC
"$350,000 ",,9999-6 Merrills Ridge Rd, Asheville,28803, NC
"$405,000 ","4bd2ba1,476 sqft (on 0.33 acres)",13 Melody Ln, Asheville,28803, NC
"$490,000 ","3bd3ba2,101 sqft (on 0.25 acres)",36 Climbing Aster Way, Asheville,28806, NC
"$80,000 ",,11 Falcon Crest Dr, Asheville,28803, NC
"$195,000 ","2bd1ba1,017 sqft (on 0.76 acres)",405 Deaverview Rd, Asheville,28806, NC
"$350,000 ",,111 Addison Ct, Asheville,28806, NC
"$199,000 ",,20 Riverlink Ln, Asheville,28806, NC
"$1,010,000 ","3bd2ba2,223 sqft (on 0.35 acres)",46 Ashe Park Cir, Asheville,28806, NC
"$805,000 ","3bd3ba1,943 sqft (on 0.26 acres)",22 Ashe Park Cir, Asheville,28806, NC
"$375,000 ",,4 Brookridge Ln, Asheville,28805, NC
"$229,900 ",,38 Samuel Ashe Dr, Asheville,28805, NC
"$899,999 ","3bd2ba2,400 sqft",60 Haywood St, Asheville,28801, NC
"$89,000 ",,37 Summersweet Ln, Asheville,28803, NC
"$149,900 ",,153 State St, Asheville,28806, NC
"$275,000 ",,99999 Merritt Park Ln, Asheville,28801, NC
"$998,000 ","2bd2ba1,331 sqft",84 W Walnut St, Asheville,28801, NC
"$335,000 ",,1645 Patton Ave, Asheville,28806, NC
"$169,000 ",,99999 Waxwing Way, Asheville,28804, NC
"$50,000 ",,99999 Deaver Park Cir, Asheville,28806, NC
"$345,000 ",,999 Wembley Rd, Asheville,28804, NC
"$300,000 ",,69 Pinchot Forest Dr, Asheville,28803, NC
"$163,000 ",,55 Ben Lippen School Rd, Asheville,28806, NC
"$118,000 ",,62 Destination Dr, Asheville,28806, NC
"$124,000 ",,72 Destination Dr, Asheville,28806, NC
"$120,000 ",,80 Destination Dr, Asheville,28806, NC
"$175,000 ",,45 Chimney Crest Dr, Asheville,28806, NC
"$145,000 ",,41 Chimney Crest Dr, Asheville,28806, NC
"$2,400,000 ","4bd6ba6,366 sqft (on 2.55 acres)",78 Crestridge Dr, Asheville,28803, NC
"$175,000 ",,70 Curve St, Asheville,28801, NC
"$599,000 ","3bd3ba1,992 sqft (on 1.68 acres)",12 Mercy Ridge Rd, Asheville,28804, NC
"$50,000 ",,99999 Bartlett Mountain Rd, Asheville,28805, NC
"$55,000 ",,99999 Bartlett Mountain Rd, Asheville,28805, NC
"$40,000 ",,99999 Bartlett Mountain Rd, Asheville,28805, NC
"$50,000 ",,99999 Bartlett Mountain Rd, Asheville,28805, NC
"$175,000 ",,99999 Bartlett Mountain Rd, Asheville,28805, NC
"$1,850,000 ","4bd4ba4,507 sqft (on 4.46 acres)",360 Webb Cove Rd, Asheville,28804, NC
"$800,000 ",,Elk Mountain Scenic Hwy, Asheville,28804, NC
"$140,000 ",,Patriots Dr, Asheville,28805, NC
"$250,000 ",,209 Senator Reynolds Rd, Asheville,28804, NC
"$598,000 ",,424 Reservoir Rd, Asheville,28801, NC
"$974,850 ","3bd4ba3,604 sqft (on 1.19 acres)",32 Indian Knob Rd, Asheville,28803, NC
"$175,000 ",,99999 Lakeshore Dr, Asheville,28804, NC
"$2,300,000 ","4bd4ba3,794 sqft (on 11.62 acres)",230 Merrills Cove Rd, Asheville,28803, NC
"$150,000 ",,99999-3C Old Forest Dr, Asheville,28803, NC
"$389,000 ",,105 Mills Gap Rd, Asheville,28803, NC
"$279,000 ",,Lot 4 Wadsworth Pl, Asheville,28805, NC
"$289,000 ",,Lot 5 Wadsworth Pl, Asheville,28805, NC
"$99,000 ",,330 Emma Rd, Asheville,28806, NC
"$99,000 ",,334 Emma Rd, Asheville,28806, NC
"$6,750,000 ","5bd6ba10,791 sqft (on 3.93 acres)",9 Brooklawn Chas, Asheville,28803, NC
"$175,000 ",,120 Ben Lippen School Rd, Asheville,28806, NC
"$175,000 ",,20 Unadilla Aly, Asheville,28803, NC
"$155,000 ",,511 Wilma Dykeman Trl, Asheville,28804, NC
"$153,000 ",,238 Westridge Farm Rd, Asheville,28804, NC
"$165,000 ",,202 Westridge Farm Rd, Asheville,28804, NC
"$730,000 ","4bd4ba2,415 sqft",38 Myrtle Lee Cv, Arden,28704, NC
"$55,000 ",,Lot D Of Block 5 Summit Ave, Asheville,28803, NC
"$76,900 ",,172 Brown Rd, Asheville,28806, NC
"$61,900 ",,176 Brown Rd, Asheville,28806, NC
"$195,000 ",,502 Wilma Dykeman Trl, Asheville,28804, NC
"$99,900 ",,99999 Shope Creek Estates Dr, Asheville,28805, NC
"$425,000 ",,180 Valley Springs Rd, Asheville,28803, NC
"$125,000 ",,27 Denali Dr, Asheville,28806, NC
"$750,000 ",,61 Forest Rd, Asheville,28803, NC
"$475,000 ",,151 Shope Creek Rd, Asheville,28805, NC
"$190,000 ",,99999 Spring Creek Trl, Asheville,28806, NC
"$38,000 ",,111 Deer Run Ln, Asheville,28805, NC
"$279,000 ",,8 English Hills Dr, Asheville,28804, NC
"$135,000 ",,217 Torch Light Way, Asheville,28806, NC
"$140,000 ",,218 Torch Light Way, Asheville,28806, NC
"$600,000 ","3bd1ba1,385 sqft (on 0.26 acres)",51 Henrietta St, Asheville,28801, NC
"$110,000 ",,115 Vandalia Ave, Asheville,28806, NC
"$175,000 ",2bd1ba988 sqft (on 0.26 acres),37 Shadowlawn Dr, Asheville,28806, NC
"$465,000 ",,205 Fern Grove Ct, Asheville,28803, NC
"$702,000 ",,1 Cedar Hill Dr, Asheville,28803, NC
"$1,249,990 ","4bd4ba3,380 sqft (on 1.15 acres)",407 Melnick Ter, Asheville,28803, NC
"$1,174,990 ","4bd4ba3,032 sqft (on 0.94 acres)",409 Melnick Ter, Asheville,28803, NC
"$164,000 ",,390 Vance Gap Rd, Asheville,28804, NC
"$1,549,000 ","3bd3ba3,907 sqft (on 2.69 acres)",1200 Town Mountain Rd, Asheville,28804, NC
"$179,000 ",,5 Fox Den Rd, Asheville,28805, NC
"$153,000 ",,234 Westridge Farm Rd, Asheville,28804, NC
"$300,000 ",,99999 Gosnell Rd, Asheville,28804, NC
"$189,000 ",,9999 Secluded Forest Dr, Asheville,28804, NC
"$250,000 ",2bd528 sqft (on 0.30 acres),75 Glendale Ave, Asheville,28803, NC
"$1,750,000 ","10bd6ba1,590 sqft (on 1.29 acres)",1 Three 5 Courtney St, Asheville,28806, NC
"$165,000 ",,Waynesville Ave, Asheville,28806, NC
"$125,000 ",,Southside Village Dr, Asheville,28803, NC
"$465,000 ",2bd2ba871 sqft,25 Ora St, Asheville,28801, NC
"$2,795,000 ","4bd5ba4,470 sqft (on 0.53 acres)",38 Emerald Necklace Dr, Asheville,28803, NC
"$93,500 ",,14 Gabrielle Ln, Asheville,28805, NC
"$750,000 ",,9999 Town Mountain Rd, Asheville,28804, NC
"$199,000 ",,9999 Old Brevard Rd, Asheville,28806, NC
"$2,000,000 ","5bd6ba7,270 sqft (on 4.88 acres)",204 Mount Olive Dr, Asheville,28804, NC
"$382,000 ",,256 Charlotte St, Asheville,28801, NC
"$350,000 ",,29 Grovepoint Way, Asheville,28804, NC
"$75,000 ",,31 Forest Spring Dr, Asheville,28804, NC
"$160,000 ",,99999 Whitson Rd, Asheville,28805, NC
"$42,500 ",,Shope Creek Estates Dr, Asheville,28805, NC
"$699,000 ",,99999 Stonecrest Dr, Asheville,28803, NC
"$85,900 ",,93 Village Pointe Ln, Asheville,28803, NC
"$591,000 ",,1 Orange Blossom Way, Asheville,28804, NC
"$107,750 ",,4 Summersweet Ln, Asheville,28803, NC
"$125,000 ",,34 Barfield Ave, Asheville,28801, NC
"$98,500 ",,118 Springdale Ave, Asheville,28803, NC
"$226,000 ",,447 W Haywood St, Asheville,28801, NC
"$206,000 ",,99999-1 W Haywood St, Asheville,28801, NC
"$206,000 ",,99999-2 W Haywood St, Asheville,28801, NC
"$206,000 ",,429 W Haywood St, Asheville,28801, NC
"$226,000 ",,401 W Haywood St, Asheville,28801, NC
"$880,000 ","1bd2ba1,240 sqft",7 Patton Ave, Asheville,28801, NC
"$135,000 ",,99999 Hi Alta Ave, Asheville,28806, NC
"$174,000 ",,2038 Wilson Rd, Asheville,28806, NC
"$4,995,000 ",,500 Bob Barnwell Rd, Asheville,28803, NC
"$329,900 ",,17 Franklin Trace Dr, Asheville,28804, NC
"$539,000 ",,18 Copper Leaf Ln, Asheville,28803, NC
"$189,900 ",,228 Spivey Mountain Rd, Asheville,28806, NC
"$2,200,000 ","4bd5ba4,982 sqft (on 1.07 acres)",92 Robinhood Rd, Asheville,28804, NC
"$45,000 ",,99999 Busbee Mountain Rd, Asheville,28803, NC
"$250,000 ",,19 Keeping Kyle Xing, Asheville,28804, NC
"$369,000 ",,99999 Wood Ave, Asheville,28803, NC
"$650,000 ","9bd3,899 sqft (on 2.23 acres)",84 & 92 E Mountain Way, Asheville,28805, NC
"$239,000 ",,30-34 38 Bellaire Rd, Asheville,28806, NC
"$1,700,000 ","Studio3,824 sqft (on 0.57 acres)",10 Roberts St, Asheville,28801, NC
"$99,500 ",,19 Villa Nova Dr, Asheville,28804, NC
"$4,950,000 ","6bd7ba8,553 sqft (on 1.82 acres)",45 Mirehouse Run, Asheville,28803, NC
"$149,900 ",,15 1/2 Castle St, Asheville,28803, NC
"$625,000 ","8bd6ba3,524 sqft (on 1.40 acres)",688 Upper Grassy Branch Ext, Asheville,28805, NC
"$125,000 ",,45 Flora Rose Trl, Asheville,28803, NC
"$135,000 ",,99999 Grandiflora Path, Asheville,28803, NC
"$139,500 ",,Lot 5 Autumn Trail Ln, Asheville,28803, NC
"$425,000 ","2bd2ba1,660 sqft (on 0.37 acres)",344 W Haywood St, Asheville,28801, NC
"$73,900 ",,96 Windover Dr, Asheville,28803, NC
"$1,975,000 ","3bd3ba2,169 sqft",151 Haywood St, Asheville,28801, NC
"$325,000 ",,99999 Sunset Smt, Asheville,28804, NC
"$741,590 ","2bd3ba2,074 sqft",213 Torch Light Way, Asheville,28806, NC
"$339,000 ",,2 La Grange Dr, Asheville,28805, NC
"$140,000 ",,99999 Black Oak Dr, Asheville,28804, NC
"$265,000 ",,58 Summersweet Ln, Asheville,28803, NC
